id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1474607547686965300,Design Oase for 6 pers. (N4),13570663,Christian Robert,Kreis 5,Gewerbeschule,47.3837438,8.5267938,Entire home/apt,173,4,0,,,45,325,0,
1474628843249727879,New: 11/2 studio for 4 pers (N6),13570663,Christian Robert,Kreis 5,Gewerbeschule,47.38374,8.52679,Entire home/apt,131,3,0,,,45,360,0,
1474634280784077509,Urbaner Style imTrendquartier (N2),13570663,Christian Robert,Kreis 5,Gewerbeschule,47.3837438,8.5267938,Entire home/apt,138,4,0,,,45,332,0,
1474642036251541041,Bijou im Universitätsviertel,7009052,Markus,Kreis 6,Oberstrass,47.38098,8.54824,Entire home/apt,,2,0,,,3,0,0,
1475861792727075458,3.5 ZiWohnung+ Wi.garten. Ruhig,709317274,Helena,Kreis 9,Albisrieden,47.36737,8.49202,Entire home/apt,281,1,0,,,2,365,0,
1475873485848650030,Affordable Comfort – 3BR Apartment,1229459,Swissstay,Kreis 11,Seebach,47.42450579351992,8.537299176930937,Entire home/apt,144,1,5,2025-09-05,3.49,100,174,5,
1475877305774566799,Perfect 3BR Spot for Families or Friends,1229459,Swissstay,Kreis 11,Seebach,47.4251872973605,8.534936971661951,Entire home/apt,151,1,9,2025-09-07,4.43,100,161,9,
1475879212421253052,Comfort Meets Simplicity – 2BR Apartment,1229459,Swissstay,Kreis 11,Seebach,47.42360492958651,8.534447608283594,Entire home/apt,122,1,3,2025-08-15,1.70,100,163,3,
1475880261219917113,Easy Living in This 2-BR Zurich Apartment,1229459,Swissstay,Kreis 11,Affoltern,47.42065837739891,8.50433049282492,Entire home/apt,134,1,4,2025-09-07,2.26,100,113,4,
1475881298335977290,Your Simple 1 Home in Zurich,1229459,Swissstay,Kreis 11,Affoltern,47.42008014263477,8.503080256540775,Entire home/apt,105,1,1,2025-08-07,0.56,100,117,1,
1476060055728305112,Charming Room Next to Ed Sheeran,584779742,Matthew,Kreis 9,Altstetten,47.38363,8.49987,Private room,257,1,0,,,2,364,0,
1476688452932089199,Urban Chic | 3-BR Serviced Apartment,83271512,José-Luis,Kreis 10,Wipkingen,47.39373,8.52439,Entire home/apt,250,3,0,,,23,365,0,
1478160538641763719,"Blueground | Enge, view, nr Zürich Lake",434204093,Blueground,Kreis 2,Enge,47.3600338,8.525956299999999,Entire home/apt,199,30,0,,,179,309,0,
1478463380736105464,Bright 2.5-Room w/ Balcony,43167485,Enrico,Kreis 9,Albisrieden,47.37708,8.49796,Entire home/apt,81,4,2,2025-09-16,1.36,1,60,2,
1478753516531369900,Ruhiges Zimmer.,32645938,Fabian,Kreis 6,Unterstrass,47.40219,8.53581,Private room,61,1,1,2025-08-30,1,1,332,1,
1479072802972767049,Chambre cosy au centre de Zurich,711168273,Camille,Kreis 3,Sihlfeld,47.37156,8.51409,Private room,85,2,1,2025-09-27,1,1,65,1,
1479583750685971049,"Relaxing, Central, Quiet, Green",135958025,Chris,Kreis 8,Mühlebach,47.35932697623891,8.556046247766991,Private room,96,1,0,,,7,365,0,
1479728889293303504,Stylish Loft with Garden Oasis,141296465,Natalie,Kreis 4,Langstrasse,47.38093,8.5271,Entire home/apt,89,5,2,2025-09-12,2,1,30,2,
1480470754490916600,"Blueground | Seebach, view, nr Zurich Zoo",434204093,Blueground,Kreis 11,Seebach,47.4177432,8.5459239,Entire home/apt,146,30,0,,,179,218,0,
1480485851217599020,"Blueground | Seebach, washer, nr Zürich Zoo",434204093,Blueground,Kreis 11,Seebach,47.4177432,8.5459239,Entire home/apt,156,30,0,,,179,351,0,
1481097980116778948,Downtown Deluxe Studio with Queen Bed(BE-25),25291258,Nikolaos,Kreis 3,Sihlfeld,47.3750144,8.5158378,Entire home/apt,84,1,1,2025-09-04,1,73,330,1,
1481098424158208511,Downtown Dream: 3.5BR with Balcony and Style BA22,25291258,Nikolaos,Kreis 11,Oerlikon,47.4097296,8.5418485,Entire home/apt,101,1,2,2025-09-01,1.62,73,332,2,
1481733214020807220,Duplex Apartment with Rooftop and Sauna,669645270,Barry,Kreis 4,Werd,47.3693482,8.5280491,Entire home/apt,493,2,2,2025-09-03,1.36,2,52,2,
1481760815759014932,The local gem (aka my apartment),83259748,Luca,Kreis 3,Sihlfeld,47.37822,8.50116,Entire home/apt,85,15,0,,,1,54,0,
1481873109230670596,Wohnung am ZürichSee & Bellevue,75700528,Raffaele,Kreis 8,Mühlebach,47.36527461405184,8.55062585324049,Entire home/apt,250,5,0,,,1,104,0,
1481881982724025020,"grosse, helle Wohnung im Zentrum",21601033,Nina,Kreis 9,Altstetten,47.38872044911216,8.494732350427135,Entire home/apt,125,5,0,,,1,56,0,
1482057205315264630,Paradise Balcony Oerlikon,37419246,Dave,Kreis 11,Seebach,47.4240712,8.536818799999999,Private room,61,1,2,2025-08-27,1.30,9,365,2,
1482105611311730404,Urban Design Loft | 2 Balconies,732632,Klaus,Kreis 9,Altstetten,47.38778,8.49745,Entire home/apt,182,2,1,2025-08-20,0.73,1,61,1,
1482351418822603694,Beautiful 2BR Apartment with balcony near station,57029086,Stefani,Kreis 11,Seebach,47.41450469999999,8.5469274,Entire home/apt,215,2,0,,,30,347,0,
1483271694344048060,"Blueground | Seebach, washer, nr Zurich Zoo",434204093,Blueground,Kreis 11,Seebach,47.4177432,8.5459239,Entire home/apt,152,30,0,,,179,307,0,
1483301930521107112,"Blueground | Seebach, balcony, nr Katzensee",434204093,Blueground,Kreis 11,Seebach,47.4177432,8.5459239,Entire home/apt,129,30,0,,,179,33,0,
1483309487069734338,"Blueground | Seebach, washer, nr Zurich Zoo",434204093,Blueground,Kreis 11,Seebach,47.4177432,8.5459239,Entire home/apt,138,30,0,,,179,182,0,
1483342477464131186,Simple and Comfortable 2BR Apartment in Zurich,1229459,Swissstay,Kreis 11,Seebach,47.42330000279444,8.537256529283146,Entire home/apt,110,1,1,2025-08-16,0.67,100,162,1,
1483343238481197622,"Practical Zurich Stay 2 Bedrooms, Great Value",1229459,Swissstay,Kreis 11,Seebach,47.425422009815975,8.53717098840153,Entire home/apt,95,1,0,,,100,351,0,
1483344019032192387,Relax with Room to Spare 3-Bedroom Zurich Stay,1229459,Swissstay,Kreis 11,Seebach,47.424550345085535,8.53697980437014,Entire home/apt,149,1,0,,,100,339,0,
1483344820922356410,Effortless Comfort in 1 BR Apartment,1229459,Swissstay,Kreis 11,Affoltern,47.420142142662776,8.50330550859937,Entire home/apt,92,1,2,2025-09-14,2,100,111,2,
1483345970709389784,Live Zurich in One Perfect Bedroom,1229459,Swissstay,Kreis 11,Affoltern,47.4201,8.50281,Entire home/apt,92,1,0,,,100,114,0,
1483346748932989734,Zurich Style. One Bedroom. All Yours,1229459,Swissstay,Kreis 3,Sihlfeld,47.37675866516568,8.510303851448777,Entire home/apt,122,1,0,,,100,346,0,
1483347562035652357,Zurich Essentials Simple 1BR Apartment,1229459,Swissstay,Kreis 3,Sihlfeld,47.377794896175274,8.509076000533717,Entire home/apt,104,1,2,2025-08-29,1.71,100,342,2,
1483348354903184417,Perfect Short Stay Spot 1BR in Zurich,1229459,Swissstay,Kreis 3,Sihlfeld,47.37660539465359,8.508940079453614,Entire home/apt,95,1,4,2025-09-07,2.73,100,336,4,
1483350049298230798,Straightforward Style – Suited for Work or Leisure,1229459,Swissstay,Kreis 9,Albisrieden,47.372757734607376,8.501602864735212,Entire home/apt,124,1,8,2025-09-04,4.80,100,327,8,
1483350869668980868,No-Frills 2BR Stay – Great Location,1229459,Swissstay,Kreis 9,Albisrieden,47.373593041836536,8.500735620175671,Entire home/apt,116,1,1,2025-08-14,0.64,100,329,1,
1483351672757106365,Cozy 2‑Bedroom Apartment with Balcony in Zurich,1229459,Swissstay,Kreis 9,Albisrieden,47.37362069371261,8.50144315548974,Entire home/apt,121,1,5,2025-09-09,3.26,100,329,5,
1483352492583147496,Chic Comfort in a Prime Zurich Location,1229459,Swissstay,Kreis 9,Albisrieden,47.37421,8.50097,Entire home/apt,121,1,2,2025-09-10,2,100,328,2,
1483353331886916701,Cozy Living in Zurich Made Easy,1229459,Swissstay,Kreis 3,Sihlfeld,47.37292489828782,8.502362141700182,Entire home/apt,118,1,1,2025-09-01,1,100,324,1,
1483547334790080676,City Center apartment next to main station,222814543,Haoran,Kreis 1,Hochschulen,47.3762,8.54552,Entire home/apt,112,1,0,,,13,342,0,
1483976904739576763,Penthouse Retreat • Sunset & Mountain Panorama,6879849,Alan,Kreis 2,Enge,47.36242,8.52721,Entire home/apt,152,7,2,2025-09-21,1.76,1,38,2,
1484503079186267352,Zürich City Rooftop Apartment w Balconies & Views,57029086,Stefani,Kreis 11,Seebach,47.4143322,8.5468833,Entire home/apt,202,2,3,2025-09-25,2.81,30,335,3,
1484516025758182530,Cozy 1-Bedroom with Balcony & Central Location!,57029086,Stefani,Kreis 11,Seebach,47.41450469999999,8.5469274,Entire home/apt,128,2,2,2025-09-14,1.33,30,332,2,
1484524670796456887,Elegant Rooftop Apartments w Terrace – Sleeps 10,57029086,Stefani,Kreis 11,Seebach,47.4143322,8.5468833,Entire home/apt,636,2,0,,,30,274,0,
1484632993460745709,"Witikon, Zurich Lake & Alps View",121746271,Ettore,Kreis 7,Witikon,47.357243187347066,8.591177482430117,Entire home/apt,81,1,5,2025-09-18,4.55,1,31,5,
1484747534661367165,"Designer Apt, Quiet, 2 Balconies, 10' Main Station",488970923,David,Kreis 2,Enge,47.36022315266334,8.52779723806192,Entire home/apt,275,2,1,2025-09-08,1,1,150,1,
1484769169733027737,Cozy Room With Nice View,290686035,Jonas Dimitri,Kreis 9,Altstetten,47.39620251411843,8.483942293434355,Private room,53,5,1,2025-09-05,1,1,18,1,
1485244467704007442,one-room 5 minutes away from HB,565292069,Xiaoman,Kreis 7,Hirslanden,47.36118997254128,8.570254390677434,Private room,42,1,0,,,1,128,0,
1485286040028546877,Simple 1‑Bedroom Apartment w/ Balcony,1229459,Swissstay,Kreis 9,Albisrieden,47.37253966705624,8.500496029089632,Entire home/apt,100,1,6,2025-09-14,4.19,100,320,6,
1486395511158604725,Gemütliches Souterrain-Zimmer,14128701,Sofia,Kreis 7,Witikon,47.35925572763683,8.588584068408634,Private room,96,1,4,2025-09-15,3.00,1,159,4,
1486687964597616747,Helle 70 m2 Wohnung in trendigen Kreis 4 mit Kamin,694218969,Matina,Kreis 4,Langstrasse,47.37736297024827,8.520479777537297,Entire home/apt,88,3,0,,,1,73,0,
1486776346724785307,Comfort & Design near the River • Zurich,662103675,Rahela Ramona,Kreis 10,Höngg,47.39780520916864,8.502354091611442,Entire home/apt,254,2,5,2025-09-28,3.57,1,55,5,
1486822738542371905,Zentrale Wohnung in Zürich,29629985,Ursina,Kreis 3,Sihlfeld,47.37022,8.52164,Entire home/apt,172,1,0,,,1,156,0,
1486834509064619140,Modern studio Flat,145655333,Liliane,Kreis 3,Sihlfeld,47.37255,8.51834,Entire home/apt,70,1,0,,,1,84,0,
1486901992417133541,Central City Appartment,51316397,Lorenz,Kreis 1,City,47.37643,8.53675,Private room,148,4,0,,,1,363,0,
1487051154237440665,Seefeldstrasse Room 34 Interim Homes Zürich,581481684,Guido,Kreis 8,Seefeld,47.35898,8.55308,Private room,49,30,0,,,80,51,0,
1487778933138408208,Wohnung in Zürich mit Seesicht,334733432,Julia,Kreis 2,Wollishofen,47.34965,8.53028,Entire home/apt,254,5,0,,,1,65,0,
1488326736610703343,Dorfstrasse Room 34 Interim Homes Zürich,581481684,Guido,Kreis 10,Wipkingen,47.39593,8.51956,Private room,56,30,0,,,80,48,0,
1488334579280411658,Dorfstrasse Room 35 Interim Homes Zürich,581481684,Guido,Kreis 10,Wipkingen,47.39448,8.51975,Private room,56,30,0,,,80,111,0,
1488372215149042653,Dorfstrasse Room 36 Interim Homes Zürich,581481684,Guido,Kreis 10,Wipkingen,47.39603,8.5209,Private room,49,30,0,,,80,64,0,
1490780212946251319,In the Heart of Hipstertown,2931682,David,Kreis 3,Sihlfeld,47.37594,8.51348,Entire home/apt,140,2,0,,,2,41,0,
1491112753414575344,Bright & Cozy 2.5-Room Apartment,129616937,Elisa,Kreis 3,Sihlfeld,47.37529,8.51619,Entire home/apt,99,30,0,,,1,238,0,
1491146905537515116,Modernes Penthouse mit Balkon (N5),13570663,Christian Robert,Kreis 5,Gewerbeschule,47.3837438,8.5267938,Entire home/apt,185,3,2,2025-09-11,2,45,335,2,
1491487005903273568,Zimmer im Herzen von Zürich,593268462,Afrim,Kreis 3,Sihlfeld,47.37184,8.5157,Private room,108,1,0,,,15,364,0,
1491492850785193630,Dorfstrasse Room 28 Interim Homes Zürich,581481684,Guido,Kreis 10,Wipkingen,47.39548,8.52081,Private room,49,30,0,,,80,119,0,
1491493595244328856,Dorfstrasse Room 31 Interim Homes Zürich,581481684,Guido,Kreis 10,Wipkingen,47.39574,8.5198,Private room,56,30,0,,,80,53,0,
1491495525622012420,Dorfstrasse Room 32 Interim Homes Zürich,581481684,Guido,Kreis 10,Wipkingen,47.39435,8.52081,Private room,49,30,0,,,80,89,0,
1491496192641288344,3 Zimmer Apartment in Zurich,593268462,Afrim,Kreis 3,Sihlfeld,47.37257,8.51582,Entire home/apt,320,1,0,,,15,365,0,
1491876230346305362,Sunny Apartment with 2 Terraces in Kreis 2,88012158,Camille,Kreis 2,Wollishofen,47.3502,8.52899,Entire home/apt,303,5,0,,,1,171,0,
1492021323552060641,City studio - Crown 15,1314526,Giancarlo,Kreis 6,Unterstrass,47.38844,8.53907,Entire home/apt,80,2,1,2025-09-06,1,86,0,1,
1492167280906088688,Seefeldstrasse Room 33 Interim Homes Zürich,581481684,Guido,Kreis 8,Mühlebach,47.35905,8.55338,Private room,49,30,0,,,80,117,0,
1492267373714748463,large Room w/balcony at lake,10470026,Michelle,Kreis 8,Mühlebach,47.34683958426164,8.565320220188084,Private room,157,1,0,,,1,130,0,
1492523713560051476,Flat w. lake view in the Goldküste,45530741,Nicolas,Kreis 1,City,47.3772,8.54176,Entire home/apt,108,6,0,,,1,257,0,
1492527778303827574,Spacious 2.5 Rooms Flat top,31538311,Danilukatsky,Kreis 2,Wollishofen,47.33713,8.52792,Entire home/apt,120,7,0,,,1,209,0,
1492655903623101222,Big Room in the city center!,124542148,Carmen,Kreis 4,Langstrasse,47.38114,8.52536,Private room,59,3,0,,,1,346,0,
1492932616532679742,Gold Nest @13th floor in Zurich’s down-town.,656549944,Dusanka,Kreis 4,Hard,47.381870751973686,8.51991051278133,Entire home/apt,229,90,0,,,1,365,0,
1493258383236272845,Plain & Practical – Zurich Apartment,1229459,Swissstay,Kreis 9,Albisrieden,47.372286380526276,8.500566532097993,Entire home/apt,121,1,0,,,100,325,0,
1493274675694403031,Zimmer in gemütlicher Stadtwohnung,6708433,Florian,Kreis 4,Hard,47.37923,8.51217,Private room,97,1,1,2025-09-21,1,2,359,1,
1493536914563942559,Zimmer in 8003 Zürich,593268462,Afrim,Kreis 3,Sihlfeld,47.37328,8.51434,Private room,113,1,0,,,15,364,0,
1493541727245339373,Zimmer in 8003 Zürich City,593268462,Afrim,Kreis 3,Sihlfeld,47.37147,8.51552,Private room,113,1,0,,,15,365,0,
1493547504696168456,Zimmer in 8003 Zürich City,593268462,Afrim,Kreis 3,Sihlfeld,47.37101,8.51577,Private room,124,1,0,,,15,365,0,
1493551465551714573,3 Zimmer Apartment in Zürich,593268462,Afrim,Kreis 3,Sihlfeld,47.37162,8.51539,Entire home/apt,302,1,0,,,15,365,0,
1493555419866507744,3 Zimmer Apartment in Zürich,593268462,Afrim,Kreis 3,Sihlfeld,47.37169,8.5153,Entire home/apt,302,1,0,,,15,364,0,
1493574941295165208,Zimmer in 8003 Zürich City,593268462,Afrim,Kreis 3,Sihlfeld,47.37279,8.51479,Private room,109,1,0,,,15,364,0,
1494406492276803900,Zurich Tower Apt • Skyline View,120856822,Itay,Kreis 9,Altstetten,47.3937494,8.4840147,Entire home/apt,206,1,0,,,1,32,0,
1494783636753611606,Zurich West @Cloud 21,715262705,Michael,Kreis 5,Escher Wyss,47.39068,8.51248,Private room,165,1,0,,,1,89,0,
1494851606699952037,"Beautiful flat , Central, quiet",135958025,Chris,Kreis 8,Mühlebach,47.35988938519313,8.556716828741246,Entire home/apt,148,1,0,,,7,7,0,
1494914618725008639,Gemütliche Wohnung nahe am Fluss,8023202,Lea,Kreis 10,Wipkingen,47.39489,8.53077,Entire home/apt,102,1,0,,,1,62,0,
1494979712193017761,1-Room Near Zurich Main Station,27361804,Tanja,Kreis 4,Langstrasse,47.37943,8.53185,Private room,180,1,0,,,1,340,0,
1495057069889514081,Helle 4-Zimmer-Wohnung / Seefeld,22846243,Anna,Kreis 8,Seefeld,47.3526889,8.5591194,Entire home/apt,170,1,0,,,1,36,0,
1495791560795228199,Double Room Zürich Center,544455683,Zafer,Kreis 4,Langstrasse,47.378210525336335,8.526965302461727,Private room,106,1,0,,,2,364,0,
1497119324378007071,WA - City Apartment Zürich 6 Pax,96141538,Lukas,Kreis 5,Gewerbeschule,47.3833042,8.526697799999999,Entire home/apt,176,1,1,2025-09-18,1,2,360,1,
1497591347613458011,Cozy city Apartment in Zürich.,78820908,Henrietta,Kreis 9,Altstetten,47.38683,8.49666,Entire home/apt,315,1,0,,,1,365,0,
1497616529639443747,WG-Zimmer im charmanten Altbau,544057891,Julia,Kreis 7,Hirslanden,47.359,8.56771,Private room,109,1,3,2025-09-19,3,1,365,3,
1498587248068710770,Zentral gelegene Oase in der Stadt,716188487,Seval,Kreis 11,Oerlikon,47.4125721,8.5447589,Private room,101,2,1,2025-09-18,1,1,148,1,
1498696258862982865,City Center / Wollishofen - 4.5 rooms,1746873,Frank,Kreis 2,Wollishofen,47.33502,8.52959,Entire home/apt,100,2,1,2025-09-26,1,19,361,1,
1499042611567314356,"Beautiful FLAT, central city, Parking, Big terrace",135958025,Chris,Kreis 8,Mühlebach,47.35944,8.55618,Entire home/apt,121,1,0,,,7,7,0,
1499879232818015428,City Center / Wollishofen - 3.5 rooms,1746873,Frank,Kreis 2,Wollishofen,47.33468,8.52967,Entire home/apt,148,2,0,,,19,364,0,
1499994357796455847,Charming Private Room on Zurich's Gold Coast,37225542,Carina,Kreis 8,Seefeld,47.35477,8.55668,Private room,96,1,1,2025-09-14,1,1,87,1,
1500655905291023435,WA - City Apartment Zürich 8 Pax,96141538,Lukas,Kreis 5,Gewerbeschule,47.3833042,8.526697799999999,Entire home/apt,213,2,0,,,2,353,0,
1500863003088833966,Stylish Oldtown Stay with stunning view,127723338,Leonardo,Kreis 1,Rathaus,47.37480619999999,8.5435541,Entire home/apt,321,1,1,2025-09-21,1,3,336,1,
1501200384300797878,Studio at best place (54),13570663,Christian Robert,Kreis 1,Rathaus,47.3727287,8.5429849,Entire home/apt,80,3,0,,,45,345,0,
1501353396442632668,"Blueground | Enge, terrace, nr Lake Zürich",434204093,Blueground,Kreis 2,Enge,47.3537732,8.5272021,Entire home/apt,231,30,0,,,179,271,0,
1501460923601543021,Freundliche und helle Altbau-Wohnung,363052864,Eva-Maria,Kreis 7,Hirslanden,47.36042,8.56528,Private room,42,1,0,,,1,109,0,
1501462256324578756,Charmantes Altbaujuwel im Herzen von Zürich,707334779,Karim,Kreis 6,Oberstrass,47.38212,8.54733,Private room,95,1,0,,,1,363,0,
1501995099954762730,"Blueground | Zurich town hall, city view",434204093,Blueground,Kreis 1,Rathaus,47.3722941,8.5446192,Entire home/apt,299,30,0,,,179,337,0,
1502071174117758361,Top Lage - mitten in Zürich. Naturnah und hell,86524368,Ivan,Kreis 3,Sihlfeld,47.37278,8.51829,Entire home/apt,108,1,0,,,1,10,0,
1502082595920226473,"Studio flat in front of Zurich lake, Seefeld.",271330207,Niloufar,Kreis 8,Mühlebach,47.35851444680734,8.5540090100984,Entire home/apt,134,1,5,2025-09-14,5,1,351,5,
1502183839013494393,"Blueground | Hirslanden, balcony, nr Zürich Lake",434204093,Blueground,Kreis 7,Hirslanden,47.3637719,8.5592965,Entire home/apt,260,30,0,,,179,22,0,
1502863329723495883,"Blueground | Enge, balcony, nr Lake Zurich",434204093,Blueground,Kreis 2,Enge,47.3602423,8.527180999999999,Entire home/apt,168,30,0,,,179,288,0,
1502912157589978766,Calm share room close to city centure,651443446,Monika,Kreis 8,Mühlebach,47.34756,8.56623,Shared room,24,1,2,2025-09-14,2,1,362,2,
1502934377988167555,Charming Riverside Studio - Stork 41,1314526,Giancarlo,Kreis 1,Lindenhof,47.3708912,8.5416358,Entire home/apt,123,1,0,,,86,36,0,
1503076390512659695,Studio appartment & Garden in Zürich,462134121,Audrey,Kreis 9,Albisrieden,47.379047221636526,8.482409438830855,Entire home/apt,63,2,1,2025-09-19,1,1,5,1,
1503401762737110459,"Zimmer in Hotel in Zürich City, DELTA-101",25291258,Nikolaos,Kreis 10,Wipkingen,47.39187,8.52861,Entire home/apt,84,1,0,,,73,360,0,
1503429636291115689,Whg. mitten in der Altstadt im Zürcher Niederdorf,459066740,Franco,Kreis 1,Rathaus,47.3737,8.54448,Entire home/apt,140,3,2,2025-09-21,2,2,67,2,
1504259221638402583,"Zimmer in Hotel in Zürich City, DELTA-102",25291258,Nikolaos,Kreis 10,Wipkingen,47.3909141,8.5280004,Entire home/apt,96,1,0,,,73,362,0,
1504265769171031661,"Zimmer in Hotel in Zürich City, DELTA-103",25291258,Nikolaos,Kreis 10,Wipkingen,47.3909141,8.5280004,Entire home/apt,108,1,0,,,73,362,0,
1504269720675378009,"Zimmer in Hotel in Zürich City, DELTA-104",25291258,Nikolaos,Kreis 10,Wipkingen,47.3909141,8.5280004,Entire home/apt,108,1,0,,,73,362,0,
1504273376141959493,"Zimmer in Hotel in Zürich City, DELTA-105",25291258,Nikolaos,Kreis 10,Wipkingen,47.3909141,8.5280004,Entire home/apt,100,1,0,,,73,362,0,
1504275797868739335,"Zimmer in Hotel in Zürich City, DELTA-106",25291258,Nikolaos,Kreis 10,Wipkingen,47.3909141,8.5280004,Entire home/apt,100,1,0,,,73,362,0,
1504278081445268811,"Zimmer in Hotel in Zürich City, DELTA-107",25291258,Nikolaos,Kreis 10,Wipkingen,47.3909141,8.5280004,Entire home/apt,105,1,0,,,73,356,0,
1504280886107184017,"Zimmer in Hotel in Zürich City, DELTA-111",25291258,Nikolaos,Kreis 10,Wipkingen,47.3909141,8.5280004,Entire home/apt,100,1,0,,,73,362,0,
1504291512118899739,"Zimmer in Hotel in Zürich City, DELTA-112",25291258,Nikolaos,Kreis 10,Wipkingen,47.3909141,8.5280004,Entire home/apt,104,1,0,,,73,362,0,
1504294681452896596,"Zimmer in Hotel in Zürich City, DELTA-113",25291258,Nikolaos,Kreis 10,Wipkingen,47.3909141,8.5280004,Entire home/apt,104,1,0,,,73,362,0,
